"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"04-MAR-2016","GVKPIL","GVK Power & Infrastructur","G V SANJAY REDDY","SELL","80,00,000","6.90",
"04-MAR-2016","GVKPIL","GVK Power & Infrastructur","KRISHNARAM BHUPAL","SELL","1,78,00,000","6.90",
"04-MAR-2016","GVKPIL","GVK Power & Infrastructur","VERTEX PROJECTS LIMITED","BUY","2,58,00,000","6.90",
"08-MAR-2016","SFCL","Star Ferro & Cement Ltd.","NARANTAK DEALCOMM LTD.","BUY","10,00,000","106.00",
"08-MAR-2016","SFCL","Star Ferro & Cement Ltd.","SHYAM METALICS AND ENERGY LIMITED","SELL","10,00,000","106.00",
"09-MAR-2016","SFCL","Star Ferro & Cement Ltd.","GULMOHAR COMPLEX PRIVATE LIMITED","SELL","10,08,753","110.00",
"09-MAR-2016","SFCL","Star Ferro & Cement Ltd.","NARANTAK DEALCOMM LIMITED","BUY","5,00,000","110.50",
"09-MAR-2016","SFCL","Star Ferro & Cement Ltd.","SHYAM METALICS AND ENERGY LIMITED","SELL","5,00,000","110.50",
"09-MAR-2016","SFCL","Star Ferro & Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","10,08,753","110.00",
"14-MAR-2016","SFCL","Star Ferro & Cement Ltd.","AMAZING VINIMAY PRIVATE LIMITED","SELL","7,50,000","106.00",
"14-MAR-2016","SFCL","Star Ferro & Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","7,50,000","106.00",
"15-MAR-2016","BAYERCROP","Bayer Cropscience Ltd","BAYER CROPSCIENCE AG","SELL","3,08,166","3,569.50",
"15-MAR-2016","BAYERCROP","Bayer Cropscience Ltd","BAYER VAPI PRIVATE LIMITED","BUY","3,08,166","3,569.50",
"15-MAR-2016","HBLPOWER","HBL Power Systems Limited","BEAVER ENGINEERING & HOLDINGS PRIVATE LIMITED","BUY","68,40,000","35.00",
"15-MAR-2016","HBLPOWER","HBL Power Systems Limited","PRASAD JAGADISH ALURU","SELL","68,40,000","35.00",
"16-MAR-2016","GOKULAGRO","Gokul Agro Resources Ltd","CRESTA FUND LIMITED","SELL","6,12,000","9.95",
"16-MAR-2016","GOKULAGRO","Gokul Agro Resources Ltd","NEETA LAD","BUY","6,12,000","9.95",
"17-MAR-2016","NIITLTD","NIIT Limited","GLOBAL SOLUTIONS PRIVATE LIMITED","BUY","33,88,492","78.75",
"17-MAR-2016","NIITLTD","NIIT Limited","NEETI PAWAR","SELL","18,62,608","78.75",
"17-MAR-2016","NIITLTD","NIIT Limited","PACE INDUSTRIES PRIVATE LIMITED","BUY","18,62,608","78.75",
"17-MAR-2016","NIITLTD","NIIT Limited","RENUKA V THADANI","SELL","33,88,492","78.75",
"18-MAR-2016","EMAMILTD","Emami Limited","BHANU VYAPAAR PVT LTD","BUY","4,57,700","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","EMAMI ENCLAVE MAKERS PRIVATE LIMITED","BUY","1,97,500","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","EMAMI FRANK ROSS LIMITED","SELL","63,700","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","EMAMI HIGH RISE PRIVATE LTD","BUY","1,97,000","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","INDU GOENKA","SELL","1,97,500","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","JYOTI GOENKA","SELL","98,500","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","MEENA GOENKA","SELL","98,500","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","PUJA GOENKA","SELL","98,500","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","SANTOSH GOENKA","SELL","1,97,000","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","SAROJ GOENKA","SELL","1,97,000","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","SMRITI AGARWAL","SELL","1,05,000","945.00",
"18-MAR-2016","EMAMILTD","Emami Limited","SURAJ VINIYOG PVT LTD","BUY","2,03,500","945.00",
"23-MAR-2016","GALLANTT","Gallantt Metal Limited","KHETAN TRACON PRIVATE LIMITED","BUY","6,55,000","27.40",
"23-MAR-2016","GALLANTT","Gallantt Metal Limited","VIJAYKUMAR SUSHILKUMAR SARAFF","SELL","6,55,000","27.40",
"28-MAR-2016","PROZONINTU","Prozone Intu Prop Limited","DAMANI GOPIKISHAN S","BUY","14,00,000","24.60",
"28-MAR-2016","PROZONINTU","Prozone Intu Prop Limited","INVESTMENTS DERIVE","SELL","14,00,000","24.60",
"30-MAR-2016","BLKASHYAP","B. L. Kashyap and Sons Li","DAMANI GOPIKISHAN S","BUY","8,44,000","12.50",
"30-MAR-2016","BLKASHYAP","B. L. Kashyap and Sons Li","INVESTMENTS DERIVE","SELL","8,44,000","12.50",
"30-MAR-2016","HCL-INSYS","HCL Infosystems Ltd","DAMANI GOPIKISHAN S","BUY","9,00,000","43.50",
"30-MAR-2016","HCL-INSYS","HCL Infosystems Ltd","INVESTMENTS DERIVE","SELL","9,00,000","43.50",
"30-MAR-2016","HOTELEELA","Hotel Leela Venture Ltd.","DAMANI GOPIKISHAN S","BUY","23,00,000","17.55",
"30-MAR-2016","HOTELEELA","Hotel Leela Venture Ltd.","INVESTMENTS DERIVE","SELL","23,00,000","17.55",
"31-MAR-2016","VISASTEEL","Visa Steel Limited","CRESTA FUND LTD","BUY","24,48,000","14.25",
"31-MAR-2016","VISASTEEL","Visa Steel Limited","VISA INFRASTRUCTURE LIMITED","SELL","24,48,000","14.25",
"01-APR-2016","INFY","Infosys Limited","ANAND NADATHUR","SELL","7,75,000","1,220.18",
"01-APR-2016","INFY","Infosys Limited","JAMUNA RAGHAVAN","BUY","1,96,721","1,220.25",
"01-APR-2016","INFY","Infosys Limited","NADATHUR SRINIVASA RAGHAVAN","BUY","5,78,279","1,220.15",
"08-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","KANJI BACHUBHAI RITA","BUY","35,00,000","14.00",
"08-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","NAGJI KESHAVJI RITA","SELL","35,00,000","14.00",
"28-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","KANJI BACHUBHAI RITA","BUY","20,00,000","14.00",
"28-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","NAGJI KESHAVJI RITA","SELL","20,00,000","14.00",
"29-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","KANJI BACHUBHAI RITA","BUY","20,00,000","14.00",
"29-APR-2016","INVENTURE","Inventure Gro & Sec Ltd","NAGJI KESHAVJI RITA","SELL","20,00,000","14.00",
"18-MAY-2016","VMART","Vmart Retail Ltd","ASHISH  DHAWAN","BUY","9,00,000","505.00",
"18-MAY-2016","VMART","Vmart Retail Ltd","KOTAK MAHINDRA (INTERNATIONAL) LIMITED","SELL","10,00,000","505.00",
"18-MAY-2016","VMART","Vmart Retail Ltd","MORGAN STANLEY ASIA (SINGAPORE) PTE","BUY","1,00,000","505.00",
"26-MAY-2016","GOODLUCK","Good Luck Steel Tubes Ltd","RELIANCE MUTUAL FUND- A/C RELIANCE SMALL CAP FUND","BUY","13,50,000","95.00",
"26-MAY-2016","GOODLUCK","Good Luck Steel Tubes Ltd","VENUS INSEC PRIVATE LIMITED","SELL","13,50,000","95.00",
"01-JUN-2016","NCC","NCC Limited","A V S R HOLDINGS PRIVATE LIMITED","BUY","18,00,000","73.50",
"01-JUN-2016","NCC","NCC Limited","A V S RAJU","SELL","12,50,000","73.50",
"01-JUN-2016","NCC","NCC Limited","AVATHESH PROPERTY DEVELOPERS PRIVATE LIMITED","SELL","5,50,000","73.50",
"02-JUN-2016","SITICABLE","Siti Cable Network Ltd","BIOSCOPE CINEMAS PRIVATE LIMITED","BUY","57,50,000","37.55",
"02-JUN-2016","SITICABLE","Siti Cable Network Ltd","ESSEL INTERNATIONAL LIMITED","SELL","57,50,000","37.55",
"10-JUN-2016","GOKEX","Gokaldas Exports Limited","BLACKSTONE FP CAPITAL PARTNERS (M) V B SUBSIDIARY LIMITED","SELL","34,50,000","126.20",
"10-JUN-2016","GOKEX","Gokaldas Exports Limited","ICICI BANK LTD. (INVESTMENT)","BUY","34,50,000","126.20",
"13-JUN-2016","SITICABLE","Siti Cable Network Ltd","BIOSCOPE CINEMAS PRIVATE LIMITED","BUY","1,64,31,000","37.45",
"13-JUN-2016","SITICABLE","Siti Cable Network Ltd","ESSEL MEDIA VENTURES LIMITED","SELL","1,64,31,000","37.45",
"20-JUN-2016","NCC","NCC Limited","A V S R HOLDINGS PRIVATE LIMITED","BUY","5,00,000","74.50",
"20-JUN-2016","NCC","NCC Limited","A V S RAJU","SELL","5,00,000","74.50",
"27-JUN-2016","MINDACORP","Minda Corporation Ltd","BUZZ INFOTECH PRIVATE LIMITED","BUY","9,50,000","109.50",
"27-JUN-2016","MINDACORP","Minda Corporation Ltd","WAVES CREATIONS PRIVATE LIMITED","SELL","9,50,000","109.50",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","ATHENA MULTITRADE PRIVATE LIMITED","SELL","26,55,101","13.44",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","HEENA PARAG CHHEDA","BUY","21,15,001","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","JAYANT SHAMJI CHHEDA","BUY","21,16,500","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","KAMAL HASMUKHLAL SHAH","BUY","5,40,000","13.40",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","MOONLITE TECHNOCHEM PRIVATE LIMITED","SELL","21,15,001","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","PARAG JAYANT CHHEDA","BUY","21,15,000","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","SEEMA GARG","SELL","21,15,000","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","SUKRITI GARG","SELL","21,16,500","13.45",
"07-JUL-2016","VIKASECO","Vikas EcoTech Limited","VIPUL JAYANT CHHEDA","BUY","21,15,101","13.45",
"13-JUL-2016","LUPIN","Lupin Limited","GUPTA DESHBANDHU","SELL","4,00,000","1,674.00",
"13-JUL-2016","LUPIN","Lupin Limited","RAHAS INVESTMENTS PVT LTD","BUY","1,00,000","1,674.00",
"13-JUL-2016","LUPIN","Lupin Limited","VISIOMED INVESTMENTS PRIVATE LTD","BUY","3,00,000","1,674.00",
"20-JUL-2016","GOKEX","Gokaldas Exports Limited","BLACKSTONE FP CAPITAL PARTNERS (M) V B SUBSIDIARY LIMITED","SELL","25,78,000","113.50",
"20-JUL-2016","GOKEX","Gokaldas Exports Limited","ICICI BANK LTD. (INVESTMENT)","BUY","25,78,000","113.50",
"27-JUL-2016","GINNIFILA","Ginni Filaments Ltd","JAIPURIA SUNITI DEVI","SELL","21,00,000","28.00",
"27-JUL-2016","GINNIFILA","Ginni Filaments Ltd","LIMITED RAGHUKUL TRADING PRIVATE","BUY","21,00,000","28.00",
"28-JUL-2016","SAKSOFT","Saksoft Limited","ADITYA KRISHNA","SELL","2,04,550","244.45",
"28-JUL-2016","SAKSOFT","Saksoft Limited","SAK INDUSTRIES PVT LTD","BUY","2,04,550","244.45",
"10-AUG-2016","TRIDENT","Trident Limited","BHATINDA COTTON TRADERS PRIVATE LIMITED","BUY","47,00,000","47.05",
"10-AUG-2016","TRIDENT","Trident Limited","MADHURAJ FOUNDATION","BUY","11,00,000","47.05",
"10-AUG-2016","TRIDENT","Trident Limited","TAL BENEFIT TRUST","SELL","90,00,000","47.05",
"10-AUG-2016","TRIDENT","Trident Limited","TRIDENT CORPORATE SERVICES LIMITED","BUY","10,50,000","47.05",
"10-AUG-2016","TRIDENT","Trident Limited","TRIDENT CORPORATE SOLOTIONS LIMITED","BUY","10,50,000","47.05",
"10-AUG-2016","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","11,00,000","47.05",
"11-AUG-2016","HEROMOTOCO","Hero MotoCorp Limited","BAHADUR CHAND INVESTMENTS PVT LTD","BUY","48,80,988","3,319.00",
"11-AUG-2016","HEROMOTOCO","Hero MotoCorp Limited","BRIJ MOHAN LAL OM PARKASH","SELL","57,54,744","3,319.00",
"11-AUG-2016","HEROMOTOCO","Hero MotoCorp Limited","HERO INVESTCORP PRIVATE LIMITED","BUY","8,73,756","3,319.00",
"11-AUG-2016","TRIDENT","Trident Limited","TAL BENEFIT TRUST","SELL","13,48,387","47.45",
"11-AUG-2016","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","13,48,387","47.45",
"19-AUG-2016","SHYAMCENT","Shyam Century Ferrous Ltd","BRIJ BHUSHAN AGARWAL(SUBHAM AGARWAL)","BUY","1,00,00,000","7.05",
"19-AUG-2016","SHYAMCENT","Shyam Century Ferrous Ltd","MITTU AGARWAL","BUY","10,00,000","7.05",
"19-AUG-2016","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM CAPITAL PRIVATE LIMITED","SELL","1,10,00,000","7.05",
"31-AUG-2016","GODFRYPHLP","Godfrey Phillips Ltd.","LIMITED SPICE MOBILITY","SELL","83,591","1,202.00",
"31-AUG-2016","GODFRYPHLP","Godfrey Phillips Ltd.","SPICEBULLS INVESTMENTS LIMITED","BUY","83,591","1,202.00",
"09-SEP-2016","GKWLIMITED","GKW Limited","ACCORD CAPITAL MARKETS  PRIVATE LIMITED","SELL","1,85,000","600.00",
"09-SEP-2016","GKWLIMITED","GKW Limited","INDIA OPPORTUNITIES GROWTH FUND LTD - PINEWOOD STRATEGY","BUY","1,85,000","600.00",
"16-SEP-2016","TRIDENT","Trident Limited","SATYAM HOME FURNISHINGS PRIVATE LIMITED","SELL","9,00,000","53.00",
"16-SEP-2016","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","9,00,000","53.00",
"20-SEP-2016","MUKANDLTD","Mukand Limited","ISARNAN STEEL AND MINERALS PRIVATE LIMITED","BUY","7,38,810","64.70",
"20-SEP-2016","MUKANDLTD","Mukand Limited","SHAH CZAEE SUKETU","BUY","9,18,140","64.70",
"20-SEP-2016","MUKANDLTD","Mukand Limited","SUKETU SHAH","SELL","34,83,350","64.70",
"20-SEP-2016","MUKANDLTD","Mukand Limited","VIR RISHABH SUKUMAR","BUY","18,26,400","64.70",
"20-SEP-2016","VAKRANGEE","VAKRANGEE LIMITED","CREDIT SUISSE (SINGAPORE) LIMITED A/C CREDIT SUISSE (SINGAP","BUY","44,25,000","227.00",
"20-SEP-2016","VAKRANGEE","VAKRANGEE LIMITED","NEWTREE TRADING COMPANY PRIVATE LIMITED","SELL","44,25,000","227.00",
"26-SEP-2016","MUTHOOTFIN","Muthoot Finance Limited","BARCLAYS MERCHANT BANK (SINGAPORE) LIMITED","BUY","30,56,502","373.00",
"26-SEP-2016","MUTHOOTFIN","Muthoot Finance Limited","BARING INDIA PRIVATE EQUITY FUND III LISTED INVESTMENTS LTD","SELL","30,56,502","373.00",
"30-SEP-2016","SMSPHARMA","SMS Pharmaceuticals Limit","GULF PHARMACEUTICAL INDUSTRIES","SELL","31,50,000","94.60",
"30-SEP-2016","SMSPHARMA","SMS Pharmaceuticals Limit","RAMESH BABU POTLURI","BUY","31,50,000","94.60",
"06-OCT-2016","ALANKIT","Alankit Limited","ATHENA MULTITRADE PRIVATE LIMITED","BUY","5,00,000","135.00",
"06-OCT-2016","ALANKIT","Alankit Limited","NUTSHELL VYAPAAR PRIVATE LIMITED","SELL","5,00,000","135.00",
"07-OCT-2016","ALANKIT","Alankit Limited","ATHENA MULTITRADE PRIVATE LIMITED","BUY","6,00,000","134.00",
"07-OCT-2016","ALANKIT","Alankit Limited","NUTSHELL VYAPAAR PRIVATE LIMITED","SELL","6,00,000","134.00",
"13-OCT-2016","MERCATOR","Mercator Limited","ALBULA INVESTMENT FUND LTD","SELL","1,00,00,000","46.55",
"13-OCT-2016","MERCATOR","Mercator Limited","GOVERNMENT OF SINGAPORE","BUY","73,55,445","46.55",
"13-OCT-2016","MERCATOR","Mercator Limited","MONETARY AUTHORITY OF SINGAPORE","BUY","26,44,555","46.55",
"14-OCT-2016","OCL","OCL India Limited","RASBEHARI TRADERS","SELL","1,17,192","885.00",
"14-OCT-2016","OCL","OCL India Limited","SHREE VALLABH ORTHOPAEDIC INSTRUMENTS PVT LTD","BUY","1,17,192","885.00",
"17-OCT-2016","ALANKIT","Alankit Limited","NUTSHELL VYAPAAR PRIVATE LIMITED","SELL","4,00,000","133.00",
"17-OCT-2016","ALANKIT","Alankit Limited","TAVARES TRADELINKS PRIVATE LIMITED","BUY","4,00,000","133.00",
"21-OCT-2016","GDL","Gateway Distriparks Limit","PERFECT COMMUNICATIONS PVT LTD","BUY","16,50,000","252.50",
"21-OCT-2016","GDL","Gateway Distriparks Limit","PREM KISHAN GUPTA","SELL","16,50,000","252.50",
"21-OCT-2016","GVKPIL","GVK Power & Infrastructur","MICROWEB","SELL","25,00,000","6.75",
"21-OCT-2016","GVKPIL","GVK Power & Infrastructur","RAMSINGH M AGARWAL HUF","BUY","20,00,000","6.75",
"21-OCT-2016","GVKPIL","GVK Power & Infrastructur","SHEILA RAMSINGH AGARWAL","BUY","5,00,000","6.75",
"26-OCT-2016","PARACABLES","Paramount Communications","ABHINAV GOYAL","SELL","13,75,020","3.85",
"26-OCT-2016","PARACABLES","Paramount Communications","MAHESH CHAND GOYAL","BUY","13,75,020","3.85",
"11-NOV-2016","SICAL","Sical Logistics Limited","DARNOLLY INVESTMENTS LIMITED","SELL","18,70,000","191.60",
"11-NOV-2016","SICAL","Sical Logistics Limited","OPTIMUM STOCK TRADING CO.PVT.LTD","BUY","18,70,000","191.60",
"29-NOV-2016","MAXVIL","Max Ventures and Inds Ltd","SIVA ENTERPRISES PRIVATE LIMITED","BUY","17,78,940","50.50",
"29-NOV-2016","MAXVIL","Max Ventures and Inds Ltd","XENOK LIMITED","SELL","17,78,940","50.50",
"30-NOV-2016","SITINET","Siti Networks Limited","BIOSCOPE CINEMAS PRIVATE LIMITED","BUY","70,00,000","36.35",
"30-NOV-2016","SITINET","Siti Networks Limited","ESSEL INTERNATIONAL LIMITED","SELL","70,00,000","36.35",
"06-DEC-2016","GVKPIL","GVK Power & Infrastructur","G V KRISHNA REDDY","SELL","2,37,13,536","5.70",
"06-DEC-2016","GVKPIL","GVK Power & Infrastructur","G V SANJAY REDDY","SELL","4,26,84,357","5.70",
"06-DEC-2016","GVKPIL","GVK Power & Infrastructur","KRISHNARAM BHUPAL","SELL","2,84,56,241","5.70",
"06-DEC-2016","GVKPIL","GVK Power & Infrastructur","VERTEX PROJECTS LLP","BUY","9,48,54,134","5.70",
"06-DEC-2016","HINDMOTORS","Hindustan Motors Limited","JAIPUR FINANCE & DAIRY PRODUCTS PVT LTD","BUY","10,00,000","7.05",
"06-DEC-2016","HINDMOTORS","Hindustan Motors Limited","LTD NATIONAL BEARING CO (JAIPUR)","SELL","10,00,000","7.05",
"09-DEC-2016","GOKUL","Gokul Refoils and Solvent","AMIT CAPITAL & SECURITIES","SELL","6,80,000","25.00",
"09-DEC-2016","GOKUL","Gokul Refoils and Solvent","RATHI GLOBAL FINANCE PVT.LTD","BUY","6,80,000","25.00",
"15-DEC-2016","SURANAIND","Surana Industries Limited","ITF MAURITIUS","BUY","5,38,576","3.90",
"15-DEC-2016","SURANAIND","Surana Industries Limited","VCM LTD. MAURITIUS","SELL","5,38,576","3.90",
"20-DEC-2016","BOSCHLTD","Bosch Limited","ROBERT BOSCH ENGINEERING AND BUSINESS SOLUTIONS PRIVATE LIM","BUY","4,54,000","19,822.20",
"20-DEC-2016","BOSCHLTD","Bosch Limited","ROBERT BOSCH GMBH","SELL","4,54,000","19,822.20",
"26-DEC-2016","FLFL","Fut Lifestyle Fash Ltd","FUTURE CORPORATE RESOURCES LIMITED","BUY","3,05,70,108","123.00",
"26-DEC-2016","FLFL","Fut Lifestyle Fash Ltd","FUTURE ENTERPRISES LIMITED","SELL","3,05,70,108","123.00",
"29-DEC-2016","BERGEPAINT","Berger Paints (I) Ltd","KULDIP SINGH DHINGRA","SELL","5,00,000","208.00",
"29-DEC-2016","BERGEPAINT","Berger Paints (I) Ltd","U K PAINTS INDIA PVT LTD","BUY","10,00,000","208.00",
"29-DEC-2016","BERGEPAINT","Berger Paints (I) Ltd","VINU  DHINGRA","SELL","5,00,000","208.00",
