"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"25-JUL-2022","AUROPHARMA","Aurobindo Pharma Ltd.","ISHARES MSCI INDIA ETF","BUY","3,11,432","550.95",
"25-JUL-2022","AXISBANK","Axis Bank Limited","ISHARES INDIA 50 ETF","BUY","4,14,852","730.75",
"25-JUL-2022","AXISBANK","Axis Bank Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","25,34,085","730.75",
"25-JUL-2022","AXISBANK","Axis Bank Limited","ISHARES INDIA MAURITIUS CO","SELL","4,14,852","730.75",
"25-JUL-2022","AXISBANK","Axis Bank Limited","ISHARES MSCI INDIA ETF","BUY","25,34,085","730.75",
"25-JUL-2022","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES INDIA 50 ETF","BUY","21,020","4,054.50",
"25-JUL-2022","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","82,023","4,054.50",
"25-JUL-2022","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES INDIA MAURITIUS CO","SELL","21,020","4,054.50",
"25-JUL-2022","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES MSCI INDIA ETF","BUY","82,023","4,054.50",
"25-JUL-2022","BAJAJFINSV","Bajaj Finserv Limited","ISHARES INDIA 50 ETF","BUY","9,607","12,754.25",
"25-JUL-2022","BAJAJFINSV","Bajaj Finserv Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","45,113","12,754.25",
"25-JUL-2022","BAJAJFINSV","Bajaj Finserv Limited","ISHARES INDIA MAURITIUS CO","SELL","9,607","12,754.25",
"25-JUL-2022","BAJAJFINSV","Bajaj Finserv Limited","ISHARES MSCI INDIA ETF","BUY","45,113","12,754.25",
"25-JUL-2022","BAJFINANCE","Bajaj Finance Limited","ISHARES INDIA 50 ETF","BUY","42,003","6,258.25",
"25-JUL-2022","BAJFINANCE","Bajaj Finance Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","3,20,500","6,258.25",
"25-JUL-2022","BAJFINANCE","Bajaj Finance Limited","ISHARES INDIA MAURITIUS CO","SELL","42,003","6,258.25",
"25-JUL-2022","BAJFINANCE","Bajaj Finance Limited","ISHARES MSCI INDIA ETF","BUY","3,20,500","6,258.25",
"25-JUL-2022","BALKRISIND","Balkrishna Ind. Ltd","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","91,430","2,271.40",
"25-JUL-2022","BALKRISIND","Balkrishna Ind. Ltd","ISHARES MSCI INDIA ETF","BUY","91,430","2,271.40",
"25-JUL-2022","BANDHANBNK","Bandhan Bank Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","7,18,484","286.00",
"25-JUL-2022","BANDHANBNK","Bandhan Bank Limited","ISHARES MSCI INDIA ETF","BUY","7,18,484","286.00",
"25-JUL-2022","BEL","Bharat Electronics Ltd","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","14,38,973","266.80",
"25-JUL-2022","BEL","Bharat Electronics Ltd","ISHARES MSCI INDIA ETF","BUY","14,38,973","266.80",
"25-JUL-2022","BERGEPAINT","Berger Paints (I) Ltd","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","2,86,819","589.40",
"25-JUL-2022","BERGEPAINT","Berger Paints (I) Ltd","ISHARES MSCI INDIA ETF","BUY","2,86,819","589.40",
"25-JUL-2022","BHARATFORG","Bharat Forge Ltd","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","3,02,712","706.60",
"25-JUL-2022","BHARATFORG","Bharat Forge Ltd","ISHARES MSCI INDIA ETF","BUY","3,02,712","706.60",
"25-JUL-2022","BHARTIARTL","Bharti Airtel Limited","ISHARES INDIA 50 ETF","BUY","3,73,744","678.85",
"25-JUL-2022","BHARTIARTL","Bharti Airtel Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","25,94,729","678.85",
"25-JUL-2022","BHARTIARTL","Bharti Airtel Limited","ISHARES INDIA MAURITIUS CO","SELL","3,73,744","678.85",
"25-JUL-2022","BHARTIARTL","Bharti Airtel Limited","ISHARES MSCI INDIA ETF","BUY","25,94,729","678.85",
"25-JUL-2022","BIOCON","Biocon Limited","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","4,96,326","327.55",
"25-JUL-2022","BIOCON","Biocon Limited","ISHARES MSCI INDIA ETF","BUY","4,96,326","327.55",
"25-JUL-2022","BPCL","Bharat Petroleum Ltd","ISHARES INDIA 50 ETF","BUY","1,53,525","320.30",
"25-JUL-2022","BPCL","Bharat Petroleum Ltd","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","10,21,642","320.30",
"25-JUL-2022","BPCL","Bharat Petroleum Ltd","ISHARES INDIA MAURITIUS CO","SELL","1,53,525","320.30",
"25-JUL-2022","BPCL","Bharat Petroleum Ltd","ISHARES MSCI INDIA ETF","BUY","10,21,642","320.30",
"25-JUL-2022","BRITANNIA","Britannia Ind Ltd.","ISHARES INDIA 50 ETF","BUY","16,861","3,871.45",
"25-JUL-2022","BRITANNIA","Britannia Ind Ltd.","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","1,28,026","3,871.45",
"25-JUL-2022","BRITANNIA","Britannia Ind Ltd.","ISHARES INDIA MAURITIUS CO","SELL","16,861","3,871.45",
"25-JUL-2022","BRITANNIA","Britannia Ind Ltd.","ISHARES MSCI INDIA ETF","BUY","1,28,026","3,871.45",
"25-JUL-2022","CHOLAFIN","Cholamandalam In & Fin Co","ISHARES INDIA INDEX MAURITIUS COMPANY","SELL","4,84,788","685.90",
"25-JUL-2022","CHOLAFIN","Cholamandalam In & Fin Co","ISHARES MSCI INDIA ETF","BUY","4,84,788","685.90",
"25-JUL-2022","CIPLA","Cipla Ltd","ISHARES INDIA 50 ETF","BUY","83,265","972.10",
