"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"27-MAR-2025","MFSL","Max Fin Serv Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","29,22,662","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","14,335","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","11,586","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","2,248","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","329","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","254","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","1,90,891","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","83,071","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","33,948","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","46,432","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","SELL","55,00,000","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,47,302","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","OXBOW MASTER FUND LIMITED","BUY","3,71,673","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","SOCIETE GENERALE","BUY","2,35,594","1,112.00",
"27-MAR-2025","UBL","United Breweries Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","SELL","1,41,378","1,931.15",
"27-MAR-2025","UBL","United Breweries Limited","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","1,41,378","1,931.15",
"27-MAR-2025","UNOMINDA","UNO Minda Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","SELL","2,45,144","934.45",
"27-MAR-2025","UNOMINDA","UNO Minda Limited","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","2,45,144","934.45",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","NEMISH S. SHAH  (HUF)","BUY","5,00,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SANDHYA G PARIKH","BUY","2,50,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SHEEL COMMODITIES PRIVATE LIMITED","BUY","2,50,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SOUTHERN ENERGY DEVELOPMENT CORPORATION LTD","SELL","10,00,000","965.00",
"28-MAR-2025","IDEAFORGE","Ideaforge Techno Ltd","BLUE DAIMOND PROPERTIES PRIVATE LIMITED","BUY","10,09,221","344.95",
"28-MAR-2025","IDEAFORGE","Ideaforge Techno Ltd","FLORINTREE ENTERPRISE LLP","SELL","10,09,221","344.95",
"28-MAR-2025","NAGAFERT","Nagarjun Fert and Che Ltd","AGRI VESTORS PRIVATE LIMITED","BUY","15,54,12,063","4.31",
"28-MAR-2025","NAGAFERT","Nagarjun Fert and Che Ltd","AMLIKA MERCANTILE PRIVATE LIMITED","SELL","15,54,12,063","4.31",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","360 ONE SPECIAL OPPORTUNITIES FUND -  SERIES 2","SELL","5,90,645","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","360 ONE SPECIAL OPPORTUNITIES FUND -  SERIES 3","SELL","20,73,855","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","ASHISH  DHAWAN","BUY","35,00,000","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","DVARA TRUST","SELL","8,35,500","173.90",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BLUE CHANDRA PTE LTD","SELL","87,21,414","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BOFA SECURITIES EUROPE SA","BUY","5,74,123","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BOFA SECURITIES EUROPE SA - ODI","BUY","9,17,958","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","CBJ AS TRUSTEE FOR SMBCTB EMERGING MARKETS IMPACT MF","BUY","51,408","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","5,74,121","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","LGT SELECT FUNDS-LGT SELECT EQUITY EMERGING MARKETS","BUY","1,95,046","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","STEINBERG INDIA EMERGING OPPORTUNITIES FUND LIMITED","BUY","28,17,623","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TATA MUTUAL FUND","BUY","28,17,893","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT EM EX CHINA EQUITY FUND","BUY","40,412","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT EMERGING MARKETS UNCONSTRAINED FUND","BUY","5,49,165","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT HORIZON OPPORTUNITIES FUND LIMITED","BUY","1,65,419","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT SUSTAINABLE EM EQUITY FUND","BUY","18,246","174.30",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED","BUY","4,00,004","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","2,00,025","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","6,00,045","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ASK ABSOLUTE RETURN FUND","BUY","1,00,208","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AURIGIN MASTER FUND LIMITED","BUY","1,00,408","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AXIS MUTUAL FUND","BUY","6,00,041","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","BANK OF INDIA MUTUAL FUND","BUY","2,00,006","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CANARA ROBECO MUTUAL FUND","BUY","4,50,450","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CARMIGNAC PORTFOLIO","BUY","2,00,007","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","3,20,410","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","COHESION MK BEST IDEAS SUB-TRUST","BUY","2,00,060","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","DISCOVERY GLOBAL OPPORTUNITY MAURITIUS LIMITED","BUY","2,00,006","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","DSP MUTUAL FUND","BUY","3,40,401","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","1,00,150","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","FLORIDA RETIREMENT SYSTEM","BUY","87,323","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GHISALLO MASTER FUND LP","BUY","1,00,403","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS (SINGAPORE) PTE","BUY","1,00,510","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","1,70,212","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","HDFC BANK LIMITED","BUY","1,00,210","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ITI MUTUAL FUND","BUY","2,00,008","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","JUPITER INDIA FUND","BUY","1,48,374","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","7,50,122","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","KOTAK MAHINDRA MUTUAL FUND","BUY","21,77,475","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MAHINDRA MANULIFE MUTUAL FUND","BUY","3,00,337","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MAX LIFE INSURANCE COMPANY LIMITED","BUY","4,00,410","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","8,01,483","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","5,00,040","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","4,00,406","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NBIF PLC/NEUBERGER BERMAN EMERGING MARKETS EQUITY FUND","BUY","15,249","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EMERGING MARKETS EQUITY TRUST","BUY","5,414","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EQUITY FUNDS A/C NEUBERGER BERMAN EMERGING MARKETS EQ FUND","BUY","29,624","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EUROPE HOLDINGS LLC","BUY","497","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN STRATEGIC INDIA EQUITY MASTER FUND L.P.","BUY","1,040","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","8,00,004","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NUVAMA MULTI ASSET STRATEGY RETURN FUND","BUY","1,00,185","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","OPTIMIX WHOLESALE GLOBAL EMERGING MARKETS SHARE TRUST","BUY","22,579","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","OPTIMIX WHOLESALE GLOBAL EMERGING MARKETS SHARE TRUST","BUY","12,686","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","4,00,045","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","PLUTUS WEALTH MANAGEMENT LLP","BUY","3,00,004","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","QUALITY INVESTMENT HOLDINGS PCC","SELL","1,73,16,849","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","SBI LIFE INSURANCE COMPANY LIMITED","BUY","9,00,040","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","SINGULARITY HOLDINGS LIMITED","BUY","1,00,145","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","SOCIETE GENERALE","BUY","10,52,054","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","SUBHKAM VENTURES I PVT LTD","BUY","2,00,045","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","SUNDARAM MUTUAL FUND","BUY","3,00,004","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","TARA EMERGING ASIA LIQUID FUND","BUY","2,00,212","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","9,00,053","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","TATA MUTUAL FUND","BUY","4,00,003","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","THE JUPITER GLOBAL FUND - JUPITER INDIA SELECT","BUY","51,630","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","THE SAUDI SECOND INVESTMENT COMPANY","BUY","25,605","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","THELEME INDIA MASTER FUND LIMITED","BUY","5,99,941","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","UTI MUTUAL FUND","BUY","2,50,201","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","VALUEQUEST INDIA G.I.F.T. FUND","BUY","2,00,006","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","2,00,049","1,000.20",
"12-MAY-2025","MOTILALOFS","Motilal Oswal Financial S","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","2,03,343","679.50",
"12-MAY-2025","MOTILALOFS","Motilal Oswal Financial S","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","2,03,343","679.50",
"12-MAY-2025","TANLA","Tanla Platforms Limited","AMERICAN FUNDS INSURANCE SERIES GLOBAL SMALL CAPITALIZATION FUND","SELL","2,31,010","470.15",
"12-MAY-2025","TANLA","Tanla Platforms Limited","DASARI UDAY KUMAR REDDY","BUY","18,62,256","470.15",
"12-MAY-2025","TANLA","Tanla Platforms Limited","SMALLCAP WORLD FUND INC","SELL","16,31,246","470.15",
"14-MAY-2025","MAXHEALTH","Max Healthcare Ins Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","2,58,242","1,172.00",
"14-MAY-2025","MAXHEALTH","Max Healthcare Ins Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","2,58,242","1,172.00",
"14-MAY-2025","NAUKRI","Info Edge (India) Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","2,12,700","1,464.50",
"14-MAY-2025","NAUKRI","Info Edge (India) Limited","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","2,12,700","1,464.50",
"14-MAY-2025","NAVINFLUOR","Navin Fluorine Internatio","SBI MUTUAL FUND","BUY","2,10,000","4,287.00",
"14-MAY-2025","NAVINFLUOR","Navin Fluorine Internatio","VISHAD PADMANABH MAFATLAL","SELL","2,10,000","4,287.00",
"14-MAY-2025","WAAREEENER","Waaree Energies Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","60,398","2,690.10",
"14-MAY-2025","WAAREEENER","Waaree Energies Limited","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","60,398","2,690.10",
"15-MAY-2025","IITL","Industrial Inv Trust Ltd","ONE EARTH CAPITAL LIMITED","SELL","8,88,000","170.58",
"15-MAY-2025","IITL","Industrial Inv Trust Ltd","SIX SIGMA INVESTMENTS FUND","BUY","8,88,000","170.58",
"15-MAY-2025","PAYTM","One 97 Communications Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","3,55,000","850.70",
"15-MAY-2025","PAYTM","One 97 Communications Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","3,55,000","850.70",
"19-MAY-2025","AMIORG","Ami Organics Limited","CHETANKUMAR CHHAGANLAL  VAGHASIA","SELL","13,48,921","1,115.00",
"19-MAY-2025","AMIORG","Ami Organics Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","13,48,921","1,115.00",
"19-MAY-2025","AMIORG","Ami Organics Limited","KOTAK MAHINDRA MUTUAL FUND.","BUY","13,48,921","1,115.00",
"19-MAY-2025","AMIORG","Ami Organics Limited","NARESHKUMAR RAMJIBHAI PATEL","SELL","13,48,921","1,115.00",
"20-MAY-2025","IITL","Industrial Inv Trust Ltd","ONE EARTH CAPITAL LIMITED","SELL","8,83,745","170.00",
"20-MAY-2025","IITL","Industrial Inv Trust Ltd","SIX SIGMA INVESTMENTS FUND","BUY","8,83,745","170.00",
"23-MAY-2025","LLOYDSENGG","LLOYDS ENGG WORK LIMITED","LLOYDS ENTERPRISES LIMITED","SELL","2,68,00,000","48.50",
"23-MAY-2025","LLOYDSENGG","LLOYDS ENGG WORK LIMITED","THRIVENI EARTHMOVERS PRIVATE LIMITED","BUY","2,68,00,000","48.50",
"26-MAY-2025","MANGLMCEM","Mangalam Cement Ltd","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","SELL","5,00,000","815.00",
"26-MAY-2025","MANGLMCEM","Mangalam Cement Ltd","RAMBARA TRADING PRIVATE LIMITED","BUY","2,50,000","815.00",
"26-MAY-2025","MANGLMCEM","Mangalam Cement Ltd","VIDULA CONSULTANCY SERVICES LIMITED","BUY","2,50,000","815.00",
"26-MAY-2025","NHIT","National Highw Infra Trus","NATIONAL HIGHWAYS AUTHORITY OF INDIA","SELL","8,24,00,000","133.57",
"26-MAY-2025","NHIT","National Highw Infra Trus","SBI LIFE INSURANCE COMPANY LIMITED","BUY","3,74,50,000","133.57",
"26-MAY-2025","NHIT","National Highw Infra Trus","VIDYANITI LLP","BUY","4,49,50,000","133.57",
"29-MAY-2025","BIRLANU","BirlaNu Limited","LTD ASHOK INVESTMENT CORPORAT ION","BUY","44,000","2,320.20",
"29-MAY-2025","BIRLANU","BirlaNu Limited","LTD CENTRAL INDIA INDUSTRIES","BUY","3,32,000","2,320.20",
"29-MAY-2025","BIRLANU","BirlaNu Limited","LTD GWALIOR FINANCE CORPORATION","BUY","1,98,360","2,320.20",
"29-MAY-2025","BIRLANU","BirlaNu Limited","ORIENT PAPER & INDUSTRIES LTD","SELL","9,06,360","2,320.20",
"29-MAY-2025","BIRLANU","BirlaNu Limited","SHEKHAVATI INVESTMENTS AND TRADERS LIMITED","BUY","3,32,000","2,320.20",
"30-MAY-2025","INDIGOPNTS","Indigo Paints Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","15,13,635","1,046.45",
"30-MAY-2025","INDIGOPNTS","Indigo Paints Limited","PEAK XV PARTNERS INVESTMENTS IV","SELL","7,28,175","1,046.45",
"30-MAY-2025","INDIGOPNTS","Indigo Paints Limited","PEAK XV PARTNERS INVESTMENTS V","SELL","7,85,460","1,046.45",
"02-JUN-2025","AUBANK","AU Small Finance Bank Ltd","LEAPFROG RURAL INCLUSION (INDIA) LIMITED","SELL","9,01,261","693.00",
"02-JUN-2025","AUBANK","AU Small Finance Bank Ltd","TATA AIG GENERAL INSURANCE CO LTD","BUY","9,01,261","693.00",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","12,98,684","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","ASK ABSOLUTE RETURN FUND","BUY","1,11,394","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","BAJAJ HOLDINGS AND INVESTMENT LIMITED","SELL","1,04,00,000","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","BARCLAYS MERCHANT BANK (SINGAPORE) LIMITED","BUY","53,468","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","BOFA SECURITIES EUROPE SA","BUY","3,11,903","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","BOFA SECURITIES EUROPE SA - ODI","BUY","13,09,986","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","2,89,624","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","66,837","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","DFC EMERGING MARKETS EQUITY FUND","BUY","420","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","DSP MUTUAL FUND","BUY","54,592","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED","BUY","2,35,000","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","EASTSPRING INVESTMENTS INDIA EQUITY FUND","BUY","2,10,000","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","EASTSPRING INVESTMENTS INDIA EQUITY OPEN LIMITED","BUY","1,95,988","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","EDELWEISS MUTUAL FUND","BUY","5,19,481","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","GOLDMAN SACHS (SINGAPORE) PTE","BUY","2,22,788","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","GOLDMAN SACHS INVESTMENTS (MAURITIUS) I LIMITED  SHORT TERM","BUY","2,22,788","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","HDFC MUTUAL FUND","BUY","11,65,845","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","4,67,533","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","77,92,208","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","INDIA ACORN ICAV - ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND","BUY","1,35,065","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","INSTITUTIONAL VANDHA A/C","BUY","1,23,139","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","JAMNALAL SONS PRIVATE LIMITED","SELL","1,82,00,000","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","JAPAN TRUSTEES SERVICE BANK LTD A/C JF INDIA EQUITY OPEN MOTHER FUND","BUY","69,409","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","JP MORGAN FUNDS","BUY","1,86,577","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","JPMORGAN INDIA FUND","BUY","2,83,430","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","JPMORGAN INDIAN INVESTMENT TRUST PLC","BUY","4,65,408","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","LANSFORSAKRINGAR TILLVAXTMARKNAD AKTIV","BUY","4,811","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","LEADING LIGHT FUND VCC - THE TRIUMPH FUND","BUY","75,748","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","1,33,674","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","21,78,856","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","NOMURA SINGAPORE LIMITED","BUY","53,471","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","NTCC COLL FUNDS FOR EMPLOYEE BENEFIT TRUST -NTCC EMERGING MARKETS FUND FEBT","BUY","2,043","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","OP-INDIA FUND","BUY","40,333","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","PRUDENTAL ASSET MGT (SINGAPORE) A/C PRU AST MGT SINGAPORE AC INT OPP FD DRAGON PEACOCK","BUY","41,121","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","PRUDENTIAL ASSET MGT. (SINGAPORE) A/C DRAGON PEACOCK INVESTMENTS LTD","BUY","62,642","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","SBI LIFE INSURANCE COMPANY LIMITED","BUY","3,11,689","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","SBI MUTUAL FUND","BUY","77,92,208","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","SCOTIA PRIVATE EMERGING MARKETS POOL","BUY","1,041","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","SOCIETE GENERALE","BUY","10,11,452","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","TARA EMERGING ASIA LIQUID FUND","BUY","51,952","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","TATA EQUITY PLUS ABSOLUTE RETURNS FUND","BUY","1,03,897","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","TATA MUTUAL FUND","BUY","4,54,284","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","THE INCUBATION FUND LIMITED","BUY","23","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","VANGUARD EMERGING MARKETS SELECT STOCK FUND","BUY","4,844","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","4,45,575","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","WELLINGTON MANAGEMENT FUNDS (LUXEMBOURG) III SICAV - WELLINGTON EMERGING MAR RESEACH EQ CORE FD","BUY","921","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","WMF (LUXEMBOURG)- WELLINGTON EMERGING MARKETS RESEARCH EQUITY FUND","BUY","11,575","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","WMF LUXEMBOURG II SICAV WELLINGTON GLOBAL MULTI ASSET TARGET RETURN FUND","BUY","552","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","WTCNAM CIF TRUST II EMERGING MARKETS RESEARCH EQUITY PORTFOLIO","BUY","6,630","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","WTCNAM COMMON TRUST FUNDS TRUST EMERGING MARKETS RESEARCH EQUITY PORTFOLIO","BUY","13,724","1,925.20",
"06-JUN-2025","BAJAJFINSV","Bajaj Finserv Limited","ZURICH INVEST INSTITUTIONAL FUNDS - ZIF AKTIEN EMERGING MARKETS","BUY","5,367","1,925.20",
